'JobNumber','OperationSeq','LineType','ComponentItemNumber','DrawingVersion','Description1','Description2','Location','BinNumber','BOMQty','StockingUOM','FlatUnit','Lotsize','Yield','QtyRequired','QtyIssued','UnitCost','CommitToProdDone?','Backflush','BOMReference','PhantomItemNumber','PhantomUniqueID','SupplyType','SupplyNo','SeqOrderBy','Status','QtyPendingPost','ClosedStatus','SupplierID','ComponentVersion','OverheadUnitCost','QtyMoved','SubstituteCode','SubstituteLinkUniqueID','UniqueID','AuditUser','AuditDate','AuditTime','CreatedFromPO','CreatedFromVoucher','DisplayOnShipBOM','DfltShipGroupNo.','JobTxt.StdTextID','BOMText','StandardText'
'S/N10339',30010,'MT','.069585','','DEUTSCH WEDGE W3P','','W1','A10I3',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,0.07000000,True,No,'','',0,'','',240,'0',0.00000,'','','',0.00000,0.00000,'',0,753101,'',06/18/2019,15:37:55,'','','N','','','',''
'S/N10339',30015,'MT','.101213','','HINGE PLATE SS 2" X 6"','1586A16','W1','M2C',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,10.28000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753102,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',30015,'MT','.103780','','SUCTION MANIFOLD FV-12850-V2','','W1','M FLOOR A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,470.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753103,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',30015,'MT','.101738','','FILTER RETURN MPF1811AC7A06HB01/250','','W1','LB FLOOR',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,165.06000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753104,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',30015,'MT','.026703','','PRESSURE GAUGE FILTER C1-20','','W1','A1D4 *A1 TOP',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,9.94000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753105,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',30015,'MT','.066947','','HOSE RING WELDMENT','','W1','B5B',4.00000,'EA','U',1.00000,100.000,4.00000,4.00000,25.13000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753106,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',30015,'MT','.101801','','HYDRAULIC TANK ASSY  25 GALLON','','W1','S2A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1000.00000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,754812,'',07/02/2019,15:32:24,'','','N','','','',''
'S/N10339',40000,'MT','.091021','','PUMP PISTON CW ROT LOAD SENSE','JRR060BLS2420NNN3C3A2A8NNNNNNNNNN','W1','P FLOOR A & B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1514.30000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753107,'',07/03/2019,15:15:16,'','','N','','','',''
'S/N10339',40000,'MT','.091022','','PUMP GEAR CW ROTATION SNP2/06-DSC06','','W1','H3A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,197.80000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753108,'',07/03/2019,15:15:16,'','','N','','','',''
'S/N10339',40000,'MT','.097577','','EXTENDED SHAFT ASSY 3500 RDS-P LEFT','1" 15T SPLINE SAE B-B 2 BOLT 49TA5419A','W1','P FLOOR B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,863.13000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753109,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.097576','','PTO CS24-A1010-H3VX','','W1','P FLOOR B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1410.79000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753110,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.069716','','SPLIT FLANGE HALF 1" CODE 61','16SF-2','W1','A9D4',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,1.66000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753111,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.069718','','O-RING # 219 BUNA N','','W1','A9H2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,0.05600000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,753112,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.069719','','O-RING # 228 BUNA N','','W1','A9H2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,0.11200000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,753113,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.069720','','FITTING 1704-12-16 90 DEG  JIC-CODE 61','','W1','H4A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,15.59000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,753114,'',07/03/2019,15:15:17,'','','N','','','',''
'S/N10339',40000,'MT','.069739','','FITTING 24GSP-32FL90-080','','W1','A11A2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,44.25000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,753115,'',07/03/2019,15:15:18,'','','N','','','',''
'S/N10339',40000,'MT','.069717','','SPLIT FLANGE HALF 2" CODE 61','32SF-2','W1','A9D4',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,3.04000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,753116,'',07/03/2019,15:15:18,'','','N','','','',''
'S/N10339',40000,'MT','.652066','','PTO PRESSURE SWITCH MUNCIE CS-20/24','30T60228','W1','',0.00000,'EA','F',1.00000,100.000,0.00000,1.00000,59.96000000,True,No,'','',0,'','',4320000,'0',0.00000,'','','',0.00000,0.00000,'',0,765120,'',07/15/2019,15:23:11,'','','','','','',''
'S/N10339',40005,'DW','B103001','','VALVE AND FILTER INSTALLATION A52/62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753117,'PAT',12/21/2018,06:37:00,'','','N','','','',''
'S/N10339',40005,'MT','.101376','','VALVE MOUNT WELDMENT B32 SHORT','','W1','M FLOOR C',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,209.57000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753118,'',04/23/2019,15:37:29,'','','N','','','',''
'S/N10339',40005,'MT','.101372','','WELDMENT VALVE BRACKET B-32 RH','','W1','M2B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,101.01000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753119,'',04/23/2019,15:37:31,'','','N','','','',''
'S/N10339',40005,'MT','.101373','','WELDMENT VALVE BRACKET B-32 LH','','W1','M2B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,123.93000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753120,'',04/23/2019,15:37:32,'','','N','','','',''
'S/N10339',40005,'MT','.101117','','DECAL MOUNT 10 GA STEEL 1 1/2 X 15','','W1','Q2C',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,20.25000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753121,'',04/23/2019,15:37:32,'','','N','','','',''
'S/N10339',40005,'MT','.101382','','WELDMENT VALVE COVER B-32 SHORT','','W1','GA2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,442.35000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,753122,'',04/23/2019,15:37:30,'','','N','','','',''
'S/N10339',40005,'MT','.101323','','MANIFOLD MOUNT WELDMENT B-32','','W1','L2C',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,133.01000000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,753123,'',04/23/2019,15:37:33,'','','N','','','',''
'S/N10339',40005,'MT','.095191','','VALVE 1 SPOOL PROPORTIONAL   CVA-3556','PVG-32  PAINT GLOSS BLACK','W1','B4B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,975.76000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,753124,'',07/03/2019,15:15:19,'','','N','','','',''
'S/N10339',40005,'MT','.096773','','SOLENOID  VALVE A62 DUMP EATON','','W1','A2G4',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,79.20000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,753125,'',07/03/2019,15:15:19,'','','N','','','',''
'S/N10339',40005,'MT','.096774','','COIL DIN TYPE A62 DUMP VALVE EATON','','W1','Q1A FLOOR',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,9.46000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,753126,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.095164','','LINE BODY DOUBLE LB10775S','','W1','A7A2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,190.14000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,753127,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.069847','','DIN CONNECTOR W/LED 2291.3301','','W1','A9A3',9.00000,'EA','U',1.00000,100.000,9.00000,9.00000,4.76000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,753128,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.098593','','VALVE 8 SPOOL HAWE B-32','PSV-UNF 2S1-2  DUETSCH COILS','W1','G4A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,4303.00000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,753129,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.098973','','GAS SHOCK 90 LB  8.28 X 12.23','4138T547','W1','P1B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,16.83000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,753130,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.098979','','RUBBER BUMPER 3.75 LG','2515T19','W1','A5C3',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,2.89300000,True,No,'','',0,'','',150,'0',0.00000,'','','',0.00000,0.00000,'',0,753131,'',07/03/2019,15:15:20,'','','N','','','',''
'S/N10339',40005,'MT','.091089','','HINGE 4" STAINLESS STEEL  5/16 PIN','323027','W1','A11C4',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,8.27000000,True,No,'','',0,'','',160,'0',0.00000,'','','',0.00000,0.00000,'',0,753132,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.101378','','SPACER TUBE 1" OD X 1/2" ID X 2.00 ZINC','92415A159','W1','U TOP',5.00000,'EA','U',1.00000,100.000,5.00000,5.00000,16.94000000,True,No,'','',0,'','',170,'0',0.00000,'','','',0.00000,0.00000,'',0,753133,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.103363','','HOOK RUBBER','LA11736','W1','A3C2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,3.58000000,True,No,'','',0,'','',180,'0',0.00000,'','','',0.00000,0.00000,'',0,753134,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.103364','','LATCH REVERSED CATCH','LA11703','W1','A3C2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1.39000000,True,No,'','',0,'','',190,'0',0.00000,'','','',0.00000,0.00000,'',0,753135,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.103365','','BRACKET ANCHOR','LA11701','W1','A3C2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,0.79000000,True,No,'','',0,'','',200,'0',0.00000,'','','',0.00000,0.00000,'',0,753136,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.091008','','VALVE MANIFOLD 4 SECTION AXLE LOCK-CTWT','','W1','C1A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,940.63000000,True,No,'','',0,'','',210,'0',0.00000,'','','',0.00000,0.00000,'',0,753137,'',07/03/2019,15:15:21,'','','N','','','',''
'S/N10339',40005,'MT','.098623','','MANIFOLD LOWER FV-10753-V1','B-32  BUILT IN FILTERS','W1','N FLOOR B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1425.00000000,True,No,'','',0,'','',220,'0',0.00000,'','','',0.00000,0.00000,'',0,753138,'',07/03/2019,15:15:22,'','','N','','','',''
'S/N10339',40005,'MT','.081274','','CABLE 14/3 WIRE SJEOOWA','','W1','ELECTRICAL RACK',50.00000,'FT','U',1.00000,100.000,50.00000,50.00000,0.38500000,True,No,'','',0,'','',230,'0',0.00000,'','','',0.00000,0.00000,'',0,753139,'',07/03/2019,15:15:22,'','','N','','','',''
'S/N10339',40010,'MT','.058200','','OUTLET BOX GANG SINGLE 3/4 OUTLETS','','W1','A7D4',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,12.62200000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753140,'',07/10/2019,09:34:52,'','','N','','','',''
'S/N10339',40010,'MT','.014573','','OUTLET ELECTRIC DUPLEX 20 AMP BROWN','','W1','A1F2',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,1.17000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753141,'',07/10/2019,09:34:52,'','','N','','','',''
'S/N10339',40010,'MT','.027161','','COVER OUTLET DUPLEX WR81-C','','W1','A5H3',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,3.08000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753142,'',07/10/2019,09:34:52,'','','N','','','',''
'S/N10339',40010,'MT','.063055','','CABLE 10-3 SEOOWA  1000 FT CONTINUOUS','','W1','ELECTRICAL RACK',40.00000,'FT','U',1.00000,100.000,40.00000,40.00000,1.09560000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753143,'',07/10/2019,09:34:52,'','','N','','','',''
'S/N10339',40015,'DW','B100549','','HYDRAULIC SCHEMATIC A62 CYL CTWT','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753144,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40015,'MT','.063260','','BRACKET AXLE LOCK TEE 3/16 X 1 1/4 X 7','','W1','A12E5',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,4.53000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753145,'',07/03/2019,15:15:23,'','','N','','','',''
'S/N10339',40015,'MT','.096457','','HYDRAULIC OIL MOBIL 10 DTE EXCEL 32','','W1','BULK TANK',45.00000,'GAL','U',1.00000,100.000,45.00000,45.00000,11.49000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753146,'',07/03/2019,15:15:23,'','','N','','','',''
'S/N10339',40015,'MT','.066949','','HOSE RING WELDMENT PAINT BLACK','','W1','B5B',4.00000,'EA','U',1.00000,100.000,4.00000,4.00000,18.50000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753147,'',07/03/2019,15:15:23,'','','N','','','',''
'S/N10339',40015,'MT','.564196','','PRESSURE GAUGE HYDRAULIC 5000 PSI','U-CLAMP','W1','U TOP',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,25.00000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753148,'',07/03/2019,15:15:23,'','','N','','','',''
'S/N10339',40015,'MT','.101619','','BOLT ON GAUGE PLATE B32 10 GA','','W1','R2B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,44.72000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,753149,'',04/23/2019,15:37:33,'','','N','','','',''
'S/N10339',40015,'MT','.024076','','ORFICE 1/4 JIC - BLANK','','W1','A2D3',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,6.90200000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,753150,'',07/03/2019,15:15:23,'','','N','','','',''
'S/N10339',40020,'DW','B097638','','WIRING DIAGRAM A62 DP700','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753151,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'DW','B100552','','MAIN ELECTRICAL SCHEMATIC A62 MAGNATEK','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753152,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.100623','','WELDMENT ADJ CAB STAND FRC INTERCOM B32','PAINT BLACK','W1','F4C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,344.57000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753153,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.069552','','CIRCUIT BREAKER 12 VOLT 80 AMP MAN RESET','46983','W1','A9H3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,31.58000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753154,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.097134','','INTERCOM KIT FRC  ICA902-213','2 MASTERS W/HEADSET; SLAVE NO HEADSET','W1','F5A',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1691.20000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753155,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.063754','','CABLE 18/4 SO SHIELDED  BELDEN 9418','','W1','ELECTRICAL RACK',25.00000,'FT','U',1.00000,100.000,25.00000,0.00000,0.90500000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,753156,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.097172','','JUNCTION BOX MODIFICATION','','W1','D4A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,95.92000000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,753157,'',07/15/2019,15:23:14,'','','N','','','',''
'S/N10339',40020,'MT','.100605','','SWITCH PANEL NO PTO SWITCH OR HOUR METER','Q-FPF-70310-1-100605','W1','D4C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,492.24000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,753158,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.096488','','ALARM PLATFORM CONTROL STATUS','OMRON AUTOMATION M2BJ-BH24D','W1','A10E3',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,67.87000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,753159,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.100108','','DISPLAY  DP700  11154075','','W1','C4C',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,1787.92000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,753160,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.097550','','POSITIONING ARM ASSEMBLY','','W1','D8A',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,61.50000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,753161,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.091056','','MATING CONNECTOR KIT FOR DP600/200','10100868-KIT','W1','A9E1',1.00000,'EA','U',1.00000,100.000,1.00000,0.00000,16.12000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,753162,'PAT',12/21/2018,06:37:01,'','','N','','','',''
'S/N10339',40020,'MT','.097961','','PLUG TURCK MALE THREAD','FS-CC','W1','A11I1',2.00000,'EA','U',1.00000,100.000,2.00000,0.00000,8.06000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,753163,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40025,'DW','B100553','','ELEC ECHEMATIC A62 AXLE LOCK/CTWT/T-1','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753164,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40030,'DW','B097962','','BASE VALVE WIRING A62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753165,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40030,'DW','B103003','','RADIO, DISPLAY  AND JUNCTION BOX A52A62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753166,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40030,'MT','.101308','','BOX MOUNT BAR 3/8 X 2 X 21','','W1','M2C',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,33.17000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753168,'',04/23/2019,15:37:34,'','','N','','','',''
'S/N10339',40030,'MT','.063753','','AMPHENOL CAP  9760-10','96F5940','W1','A7F2',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,4.00000000,True,No,'','',0,'','',50,'0',0.00000,'','','',0.00000,0.00000,'',0,753169,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.041015','','TOGGLE SWITCH 1TL1-8  SPDT (ON) - ON','','W1','A1F1',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,19.63000000,True,No,'','',0,'','',60,'0',0.00000,'','','',0.00000,0.00000,'',0,753170,'',07/17/2019,15:22:25,'','','N','','','',''
'S/N10339',40030,'MT','.054825','','RUBBER BOOT 44215 WAYTEK HALF BOOT','','W1','A1F4',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,2.27000000,True,No,'','',0,'','',70,'0',0.00000,'','','',0.00000,0.00000,'',0,753171,'',07/17/2019,15:22:26,'','','N','','','',''
'S/N10339',40030,'MT','.095926','','DEUTSCH PLUG 4     DT06-4S','','W1','A10I4',8.00000,'EA','U',1.00000,100.000,8.00000,8.00000,0.94000000,True,No,'','',0,'','',80,'0',0.00000,'','','',0.00000,0.00000,'',0,753172,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.095929','','DEUTSCH WEDGE W4S','','W1','A10I5',8.00000,'EA','U',1.00000,100.000,8.00000,8.00000,0.15000000,True,No,'','',0,'','',90,'0',0.00000,'','','',0.00000,0.00000,'',0,753173,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.069730','','DEUTSCH SOCKET 0462-209-16141','14-16 GA','W1','WAREHOUSE OFFICE',32.00000,'EA','U',1.00000,100.000,32.00000,32.00000,1.21000000,True,No,'','',0,'','',100,'0',0.00000,'','','',0.00000,0.00000,'',0,753174,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.064074','','NOISE FILTER','','W1','A9A1',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,26.58000000,True,No,'','',0,'','',110,'0',0.00000,'','','',0.00000,0.00000,'',0,753175,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.103989','','B32 T1 JUNCTION BOX ASSEMBLY OVER 26K','','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,0.00000000,True,No,'','',0,'','',120,'0',0.00000,'','','',0.00000,0.00000,'',0,753176,'',06/13/2019,15:07:20,'','','N','','','',''
'S/N10339',40030,'MT','.101378','','SPACER TUBE 1" OD X 1/2" ID X 2.00 ZINC','92415A159','W1','U TOP',4.00000,'EA','U',1.00000,100.000,4.00000,4.00000,16.94000000,True,No,'','',0,'','',130,'0',0.00000,'','','',0.00000,0.00000,'',0,753177,'',06/18/2019,15:37:58,'','','N','','','',''
'S/N10339',40030,'MT','.100822','','RECEIVER HARNESS 3 FT MAGNETEK W/TVS','','W1','D7B',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,36.57000000,True,No,'','',0,'','',140,'0',0.00000,'','','',0.00000,0.00000,'',0,753178,'',06/18/2019,15:37:59,'','','N','','','',''
'S/N10339',40030,'MT','.067616','','DEUTSCH SOCKET 0462-201-16141','','W1','WAREHOUSE OFFICE',25.00000,'EA','U',1.00000,100.000,25.00000,25.00000,3.35000000,True,No,'','',0,'','',150,'0',0.00000,'','','',0.00000,0.00000,'',0,753179,'',06/18/2019,15:37:59,'','','N','','','',''
'S/N10339',40030,'MT','.104044','','E-STOP MOMENTARY SWITCH W/LED','J-BOX & SHROUD W/FRONT MOUNT N.O. BLOCK','W1','',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,59.28000000,True,No,'','',0,'','',160,'0',0.00000,'','','',0.00000,0.00000,'',0,755690,'',06/18/2019,15:37:59,'','','N','','','',''
'S/N10339',40030,'MT','.069551','','CIRCUIT BREAKER 12 VOLT 30 AMP MAN RESET','46745','W1','',0.00000,'EA','F',1.00000,100.000,0.00000,1.00000,3.11000000,True,No,'','',0,'','',4330000,'0',0.00000,'','','',0.00000,0.00000,'',0,766033,'',07/23/2019,15:56:09,'','','','','','',''
'S/N10339',40035,'DW','B100239','','PLATFORM BOOM 4 WIRING A52/62','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',10,'0',0.00000,'','','',0.00000,0.00000,'',0,753180,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40035,'DW','B103169','','PLATFORM ACCESORIES A62 3 SHEETS','','','',1.00000,'','F',1.00000,100.000,1.00000,0.00000,0.00000000,True,No,'','',0,'','',20,'0',0.00000,'','','',0.00000,0.00000,'',0,753181,'PAT',12/21/2018,06:37:02,'','','N','','','',''
'S/N10339',40035,'MT','.101021','','SPACER 1" OD X 1/2" ID X 1 15/16 LG','','W1','A12I2',2.00000,'EA','U',1.00000,100.000,2.00000,2.00000,13.40000000,True,No,'','',0,'','',30,'0',0.00000,'','','',0.00000,0.00000,'',0,753182,'',04/23/2019,15:37:34,'','','N','','','',''
'S/N10339',40035,'MT','.098862','','TOOL TRAY ALUMINUM PLATFORM','','W1','C2A',1.00000,'EA','U',1.00000,100.000,1.00000,1.00000,100.00000000,True,No,'','',0,'','',40,'0',0.00000,'','','',0.00000,0.00000,'',0,753183,'',05/13/2019,15:48:13,'','','N','','','',''
