Company,PartNum,PartDescription,ProdCode,IUM,PUM,ClassID,TypeCode,CostMethod,BuyToOrder,UOMClassID,PhantomBOM,NonStock,Type_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-36-88,Rearplatform transit14 alu top,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-37-66,Rearplatform transit14 alu top,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-37-88,Rearplatform transit14 alu top,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-39-66,"Rear platform frame sp3,5T con",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-39-88,"Rear platform frame sp3,5T con",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-40-1-88,"Toppart alu sp 3,5 3665 907",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-40-66,"Rear platform top sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-40-67,"Rear platform top sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-40-77,"Rear platform top sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-40-88,SE TOPLEVEL. EO-08-40-31-88,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-41-67,Rear platform light bar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-42-66,"Rear platform frame sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-42-67,"Rear platform frame sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-42-77,"Rear platform frame sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-42-88,"Rear platform frame sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-43-66,Rear platform top LDT pickup,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-43-88,Rear platform top LDT pickup,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-44-66,"Rearplatform top short sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-44-77,"Rearplatform top short sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-44-88,"Rearplatform top short sp 3,5T",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-45-66,"Rearplatform frame short sp3,5",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-45-77,"Rearplatform frame short sp3,5",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-45-88,"Rearplatform frame short sp3,5",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-46-66,Rear platform Sprinter WB4325L,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-46-88,Rear platform Sprinter WB4325L,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-47-66,Rear platform frame Sp 5T ch,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-47-88,Rear platform frame Sp 5T ch,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-48-77,Toppart UK short 2012,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-49-67,Rear platform sprinter assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-49-88,Rear platform sprinter assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-50-66,Rearplatform top short sp 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-50-88,Rearplatform top short sp 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-51-66,Rearplatform frame short sp 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-51-88,Rearplatform frame short sp 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-52-66,"Rear platform Crafter 3,5T fra",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-52-88,"Rear platform Crafter 3,5T fra",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-53-88,Rear step short sprinter 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-54-66,Frame rear plarform Crafter 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-54-88,Frame rear plarform Crafter 5T,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-57-88,Rear platform daily 5T assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-58-88,Rear platform Maxity/ VTX,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-59-88,Rear platform cpl Daily/ VTX,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-10-60-88,Rear platform Daily 5T vtx UK,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-03-66,Rear frame frame Iveco,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-03-88,Rear frame frame Iveco,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-04-66,Rear platform frame Canter,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-04-88,Rear platform frame Canter,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-05-66,Rear platform toppart Canter,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-12-05-88,Rear platform toppart Canter,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-13-01-66,Ståldele underdel boxer,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-13-01-88,Underdel wb 3450,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-13-04-66,Rear platform frame,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-13-04-88,Rear platform frame,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-01-66,Stow beslag,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-01-88,Stow beslag ranger/mazda bt,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-04-66,Underdel bagperron transit3300,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-04-88,Underdel bagperron transit3300,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-05-66,Stow hitch,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-05-88,Stow hitch,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-06-66,Rearplatform frame transit fwd,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-06-88,Rearplatform frame transit fwd,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-07-66,Rearplatform frame transit cha,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-07-88,Rearplatform frame transit cha,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-08-66,Rear platform frame steel,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-08-88,Rear platform frame steel,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-09-66,Rearplatform frame transit/ETM,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-09-88,Rearplatform frame transit/ETM,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-10-66,Rearplatform frame transit rwd,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-10-88,Rearplatform frame transit rwd,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-11-88,Rear platform cpl,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-12-66,Platform frame transit 2014,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-12-88,Platform frame transit 2014,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-13-88,Rearplatform frame transit 14,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-14-66,Rear platform UK frame,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-16-66,Platform frame Isuzu/range ldt,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-16-88,Platform frame Isuzu/range ldt,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-17-77,Underpart UK short 2012,EO-08,EA,EA,2500,P,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-18-66,Platform frame Transit wb3750,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-14-18-88,Platform frame Transit wb3750,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-15-01-66,Rear platform Amarok,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-15-01-88,Rear platform Amarok,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-16-01-66,Platform frame Isuzu/Ranger,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-16-01-88,Platform frame Isuzu/Ranger,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-03-88,Stow hitch,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-07-66,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-07-88,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-08-66,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-08-88,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-09-88,Stow hitch,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-10-77,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-10-88,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-11-88,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-12-66,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-12-88,Stowswitch LAT-H,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-13-66,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-13-88,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-14-66,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-14-88,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-15-66,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-15-88,Adjustable stow w. crossbar,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-20-20-88,Stow hitch,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-35-01-88,Light UK on rear platform,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-35-02-88,Light UK on rear platform ford,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-35-03-88,Rear light EU 12V on subframe,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-35-04-88,Rear light UK 12V on subframe,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-01-88,Rear platf wb 3450 boxer light,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-02-88,Rear platform mov/mast,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-03-1-88,Rear platform steel Sprint 907,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-03-88,Bag perron stål Sprinter 516,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-04-1-88,Rear platform alu Sprinter 907,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-04-88,Rear platform alu Sprinter516,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-05-88,Rear platform mast 125 dCi,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-06-88,Rear platform Transit,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-07-88,Rear platform alu Sprinter316,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-09-88,Rear platform alu SprinterADS,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-10-88,Rear platform steel Iveco,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-12-88,Rear platform (alu) Transit,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-13-88,Rear platform alu Transit fwd,EO-08,PR,PR,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-14-88,Rearplatform transit chas,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-15-88,Rear platform alu top steel fr,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-16-88,Rear platform Rang/26.115-FZ,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-17-1-88,"Rear platform alu 3,5T 907",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-17-88,"Rear platform 3,5T alu/steel",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-18-88,Rear platform 5T alu/steel,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-19-88,Rear platform alu top st frame,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-20-1-88,Rear platform alu sp 3250 907,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-20-88,"Bag perron, Alu top-stål ramme",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-21-88,Rear platform  Transporter T5,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-22-88,Rear platform alu Transit fwd,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-23-88,Rearplatform sp 316 wb3250,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-24-88,Rearplatform transit/ETM,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-25-88,Rear platform Isuzu,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-26-1-88,"Rear platform sp 3,5T 3665 907",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-26-88,Rear platform sp 316 wb3665,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-27-88,Rear platform transit 2014,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-28-88,Rear platform transit 2014,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-29-77,Rear platform assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-29-88,Rear platform assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-30-88,"Rear platform sp 3,5T concept",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-31-1-88,"Rear platform sp 3,5T van 907",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-31-77,"Rear platform sp 3,5T ETM/L",EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-31-88,må ikke genb. UK har 10stk NFK,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-32-77,Rear platform UK short 15 assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-32-88,Rear platform UK short 15 assy,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-33-88,Rearplatform Isuzu/ranger ldt,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDK,EO-08-40-34-88,Rear platform Sprinter WB4325L,EO-08,EA,EA,2500,M,A,0,Count,False,False,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
